date,home_team,away_team,home_score,away_score,tournament
2024-03-26,Argentina,Costa Rica,3.0,1.0,Friendly
2024-03-26,Austria,Turquía,6.0,1.0,Friendly
2024-03-26,Colombia,Romania,3.0,2.0,Friendly
2024-03-26,Czech Republic,Armenia,2.0,1.0,Friendly
2024-03-26,Inglaterra,Bélgica,2.0,2.0,Friendly
2024-03-26,Francia,Chile,3.0,2.0,Friendly
2024-03-26,Alemania,Países Bajos,2.0,1.0,Friendly
2024-03-26,Costa de Marfil,Uruguay,2.0,1.0,Friendly
2024-03-26,Marruecos,Mauritania,0.0,0.0,Friendly
2024-03-26,Noruega,Slovakia,1.0,1.0,Friendly
2024-03-26,Republic Of Ireland,Suiza,0.0,1.0,Friendly
2024-03-26,Scotland,Northern Ireland,0.0,1.0,Friendly
2024-03-26,Senegal,Benin,1.0,0.0,Friendly
2024-03-26,Slovenia,Portugal,2.0,0.0,Friendly
2024-03-26,España,Brasil,3.0,3.0,Friendly
2024-05-21,Galicia,Panamá,0.0,2.0,Friendly
2024-05-21,Basque Country,Uruguay,1.0,1.0,Friendly
2024-05-31,Bolivia,México,0.0,1.0,Friendly
2024-05-31,Costa Rica,Uruguay,0.0,0.0,Friendly
2024-06-03,Croacia,North Macedonia,3.0,0.0,Friendly
2024-06-03,Inglaterra,Bosnia y Herzegovina,3.0,0.0,Friendly
2024-06-03,Alemania,Ucrania,0.0,0.0,Friendly
2024-06-03,Gibraltar,Scotland,0.0,2.0,Friendly
2024-06-04,Austria,Serbia,2.0,1.0,Friendly
2024-06-04,Italia,Turquía,0.0,0.0,Friendly
2024-06-04,Portugal,Finland,4.0,2.0,Friendly
2024-06-04,Suiza,Estonia,4.0,0.0,Friendly
2024-06-05,Bélgica,Montenegro,2.0,0.0,Friendly
2024-06-05,Dinamarca,Suecia,2.0,1.0,Friendly
2024-06-05,Francia,Luxembourg,3.0,0.0,Friendly
2024-06-05,México,Uruguay,0.0,4.0,Friendly
2024-06-05,Noruega,Kosovo,3.0,0.0,Friendly
2024-06-05,España,Andorra,5.0,0.0,Friendly
2024-06-05,Túnez,Equatorial Guinea,1.0,0.0,FIFA World Cup qualification
2024-06-05,Curaçao,Barbados,4.0,1.0,FIFA World Cup qualification
2024-06-06,Países Bajos,Canadá,4.0,0.0,Friendly
2024-06-06,Egipto,Burkina Faso,2.0,1.0,FIFA World Cup qualification
2024-06-06,Senegal,RD Congo,1.0,1.0,FIFA World Cup qualification
2024-06-06,Argelia,Guinea,1.0,2.0,FIFA World Cup qualification
2024-06-06,Mali,Ghana,1.0,2.0,FIFA World Cup qualification
2024-06-06,Afghanistan,Qatar,0.0,0.0,FIFA World Cup qualification
2024-06-06,Myanmar,Japón,0.0,5.0,FIFA World Cup qualification
2024-06-06,Singapore,Corea del Sur,0.0,7.0,FIFA World Cup qualification
2024-06-06,Uzbekistán,Turkmenistan,3.0,1.0,FIFA World Cup qualification
2024-06-06,Hong Kong,Iran,2.0,4.0,FIFA World Cup qualification
2024-06-06,Indonesia,Iraq,0.0,2.0,FIFA World Cup qualification
2024-06-06,Jordania,Tajikistan,3.0,0.0,FIFA World Cup qualification
2024-06-06,Pakistan,Arabia Saudita,0.0,3.0,FIFA World Cup qualification
2024-06-06,Bangladesh,Australia,0.0,2.0,FIFA World Cup qualification
2024-06-06,Haití,Saint Lucia,2.0,1.0,FIFA World Cup qualification
2024-06-06,Panamá,Guyana,2.0,0.0,FIFA World Cup qualification
2024-06-07,Czech Republic,Malta,7.0,1.0,Friendly
2024-06-07,Inglaterra,Iceland,0.0,1.0,Friendly
2024-06-07,Alemania,Greece,2.0,1.0,Friendly
2024-06-07,Perú,Paraguay,0.0,0.0,Friendly
2024-06-07,Scotland,Finland,2.0,2.0,Friendly
2024-06-07,Nigeria,South Africa,1.0,1.0,FIFA World Cup qualification
2024-06-07,Marruecos,Zambia,2.0,1.0,FIFA World Cup qualification
2024-06-07,Costa de Marfil,Gabon,1.0,0.0,FIFA World Cup qualification
2024-06-08,Bélgica,Luxembourg,3.0,0.0,Friendly
2024-06-08,Dinamarca,Noruega,3.0,1.0,Friendly
2024-06-08,México,Brasil,2.0,3.0,Friendly
2024-06-08,Portugal,Croacia,1.0,2.0,Friendly
2024-06-08,España,Northern Ireland,5.0,1.0,Friendly
2024-06-08,Suecia,Serbia,0.0,3.0,Friendly
2024-06-08,Suiza,Austria,1.0,1.0,Friendly
2024-06-08,Estados Unidos,Colombia,1.0,5.0,Friendly
2024-06-08,Cameroon,Cape Verde,4.0,1.0,FIFA World Cup qualification
2024-06-08,Aruba,Curaçao,0.0,2.0,FIFA World Cup qualification
2024-06-09,Argentina,Ecuador,1.0,0.0,Friendly
2024-06-09,Francia,Canadá,0.0,0.0,Friendly
2024-06-09,Italia,Bosnia y Herzegovina,1.0,0.0,Friendly
2024-06-09,Mauritania,Senegal,0.0,1.0,FIFA World Cup qualification
2024-06-09,RD Congo,Togo,1.0,0.0,FIFA World Cup qualification
2024-06-09,Namibia,Túnez,0.0,0.0,FIFA World Cup qualification
2024-06-09,Barbados,Haití,1.0,3.0,FIFA World Cup qualification
2024-06-09,Montserrat,Panamá,1.0,3.0,FIFA World Cup qualification
2024-06-10,Czech Republic,North Macedonia,2.0,1.0,Friendly
2024-06-10,Países Bajos,Iceland,4.0,0.0,Friendly
2024-06-10,Polonia,Turquía,2.0,1.0,Friendly
2024-06-10,Guinea-Bissau,Egipto,1.0,1.0,FIFA World Cup qualification
2024-06-10,Uganda,Argelia,1.0,2.0,FIFA World Cup qualification
2024-06-10,Ghana,Central African Republic,4.0,3.0,FIFA World Cup qualification
2024-06-11,Chile,Paraguay,3.0,0.0,Friendly
2024-06-11,Portugal,Republic Of Ireland,3.0,0.0,Friendly
2024-06-11,South Africa,Zimbabwe,3.0,1.0,FIFA World Cup qualification
2024-06-11,Cape Verde,Libya,1.0,0.0,FIFA World Cup qualification
2024-06-11,Marruecos,RD Congo,6.0,0.0,FIFA World Cup qualification
2024-06-11,Kenya,Costa de Marfil,0.0,0.0,FIFA World Cup qualification
2024-06-11,Qatar,India,2.0,1.0,FIFA World Cup qualification
2024-06-11,Japón,Syria,5.0,0.0,FIFA World Cup qualification
2024-06-11,Corea del Sur,China,1.0,0.0,FIFA World Cup qualification
2024-06-11,Iran,Uzbekistán,0.0,0.0,FIFA World Cup qualification
2024-06-11,Iraq,Vietnam,3.0,1.0,FIFA World Cup qualification
2024-06-11,Arabia Saudita,Jordania,1.0,2.0,FIFA World Cup qualification
2024-06-11,Australia,Palestine,5.0,0.0,FIFA World Cup qualification
2024-06-12,Ecuador,Bolivia,3.0,1.0,Friendly
2024-06-12,Estados Unidos,Brasil,1.0,1.0,Friendly
2024-06-14,Alemania,Scotland,5.0,1.0,UEFA Euro
2024-06-14,Argentina,Guatemala,4.0,1.0,Friendly
2024-06-15,Hungary,Suiza,1.0,3.0,UEFA Euro
2024-06-15,España,Croacia,3.0,0.0,UEFA Euro
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendly
2024-06-16,Ecuador,Honduras,2.0,1.0,Friendly
2024-06-16,Serbia,Inglaterra,0.0,1.0,UEFA Euro
2024-06-16,Polonia,Países Bajos,1.0,2.0,UEFA Euro
2024-06-16,Panamá,Paraguay,0.0,1.0,Friendly
2024-06-17,Austria,Francia,0.0,1.0,UEFA Euro
2024-06-17,Bélgica,Slovakia,0.0,1.0,UEFA Euro
2024-06-18,Turquía,Georgia,3.0,1.0,UEFA Euro
2024-06-18,Portugal,Czech Republic,2.0,1.0,UEFA Euro
2024-06-18,Nueva Zelanda,Solomon Islands,3.0,0.0,Oceania Nations Cup
2024-06-19,Alemania,Hungary,2.0,0.0,UEFA Euro
2024-06-19,Scotland,Suiza,1.0,1.0,UEFA Euro
2024-06-19,Croacia,Albania,2.0,2.0,UEFA Euro
2024-06-20,España,Italia,1.0,0.0,UEFA Euro
2024-06-20,Dinamarca,Inglaterra,1.0,1.0,UEFA Euro
2024-06-20,Argentina,Canadá,2.0,0.0,Copa América
2024-06-21,Polonia,Austria,1.0,3.0,UEFA Euro
2024-06-21,Países Bajos,Francia,0.0,0.0,UEFA Euro
2024-06-21,Vanuatu,Nueva Zelanda,0.0,4.0,Oceania Nations Cup
2024-06-22,Bélgica,Romania,2.0,0.0,UEFA Euro
2024-06-22,Georgia,Czech Republic,1.0,1.0,UEFA Euro
2024-06-22,Turquía,Portugal,0.0,3.0,UEFA Euro
2024-06-22,Ecuador,Venezuela,1.0,2.0,Copa América
2024-06-22,México,Jamaica,1.0,0.0,Copa América
2024-06-23,Alemania,Suiza,1.0,1.0,UEFA Euro
2024-06-23,Scotland,Hungary,0.0,1.0,UEFA Euro
2024-06-23,Estados Unidos,Bolivia,2.0,0.0,Copa América
2024-06-23,Uruguay,Panamá,3.0,1.0,Copa América
2024-06-24,Albania,España,0.0,1.0,UEFA Euro
2024-06-24,Croacia,Italia,1.0,1.0,UEFA Euro
2024-06-24,Colombia,Paraguay,2.0,1.0,Copa América
2024-06-24,Brasil,Costa Rica,0.0,0.0,Copa América
2024-06-25,Inglaterra,Slovenia,0.0,0.0,UEFA Euro
2024-06-25,Países Bajos,Austria,2.0,3.0,UEFA Euro
2024-06-25,Francia,Polonia,1.0,1.0,UEFA Euro
2024-06-25,Perú,Canadá,0.0,1.0,Copa América
2024-06-25,Chile,Argentina,0.0,1.0,Copa América
2024-06-26,Ucrania,Bélgica,0.0,0.0,UEFA Euro
2024-06-26,Georgia,Portugal,2.0,0.0,UEFA Euro
2024-06-26,Czech Republic,Turquía,1.0,2.0,UEFA Euro
2024-06-26,Ecuador,Jamaica,3.0,1.0,Copa América
2024-06-26,Venezuela,México,1.0,0.0,Copa América
2024-06-27,Nueva Zelanda,Tahiti,5.0,0.0,Oceania Nations Cup
2024-06-27,Estados Unidos,Panamá,1.0,2.0,Copa América
2024-06-27,Uruguay,Bolivia,5.0,0.0,Copa América
2024-06-28,Colombia,Costa Rica,3.0,0.0,Copa América
2024-06-28,Paraguay,Brasil,1.0,4.0,Copa América
2024-06-29,Suiza,Italia,2.0,0.0,UEFA Euro
2024-06-29,Alemania,Dinamarca,2.0,0.0,UEFA Euro
2024-06-29,Argentina,Perú,2.0,0.0,Copa América
2024-06-29,Canadá,Chile,0.0,0.0,Copa América
2024-06-30,Inglaterra,Slovakia,2.0,1.0,UEFA Euro
2024-06-30,España,Georgia,4.0,1.0,UEFA Euro
2024-06-30,Vanuatu,Nueva Zelanda,0.0,3.0,Oceania Nations Cup
2024-06-30,México,Ecuador,0.0,0.0,Copa América
2024-07-01,Francia,Bélgica,1.0,0.0,UEFA Euro
2024-07-01,Portugal,Slovenia,0.0,0.0,UEFA Euro
2024-07-01,Estados Unidos,Uruguay,0.0,1.0,Copa América
2024-07-01,Bolivia,Panamá,1.0,3.0,Copa América
2024-07-02,Romania,Países Bajos,0.0,3.0,UEFA Euro
2024-07-02,Austria,Turquía,1.0,2.0,UEFA Euro
2024-07-02,Brasil,Colombia,1.0,1.0,Copa América
2024-07-02,Costa Rica,Paraguay,2.0,1.0,Copa América
2024-07-04,Argentina,Ecuador,1.0,1.0,Copa América
2024-07-05,Alemania,España,1.0,2.0,UEFA Euro
2024-07-05,Portugal,Francia,0.0,0.0,UEFA Euro
2024-07-05,Venezuela,Canadá,1.0,1.0,Copa América
2024-07-06,Inglaterra,Suiza,1.0,1.0,UEFA Euro
2024-07-06,Países Bajos,Turquía,2.0,1.0,UEFA Euro
2024-07-06,Uruguay,Brasil,0.0,0.0,Copa América
2024-07-06,Colombia,Panamá,5.0,0.0,Copa América
2024-07-09,España,Francia,2.0,1.0,UEFA Euro
2024-07-09,Argentina,Canadá,2.0,0.0,Copa América
2024-07-10,Países Bajos,Inglaterra,1.0,2.0,UEFA Euro
2024-07-10,Uruguay,Colombia,0.0,1.0,Copa América
2024-07-13,Canadá,Uruguay,2.0,2.0,Copa América
2024-07-14,España,Inglaterra,2.0,1.0,UEFA Euro
2024-07-14,Argentina,Colombia,1.0,0.0,Copa América
2024-07-27,Jordania,North Korea,0.0,0.0,Friendly
2024-08-29,Jordania,North Korea,2.0,1.0,Friendly
2024-09-01,Guatemala,Uruguay,1.0,1.0,Friendly
2024-09-05,Túnez,Madagascar,1.0,0.0,African Cup of Nations qualification
2024-09-05,Argelia,Equatorial Guinea,2.0,0.0,African Cup of Nations qualification
2024-09-05,Ghana,Angola,0.0,1.0,African Cup of Nations qualification
2024-09-05,RD Congo,South Sudan,1.0,0.0,African Cup of Nations qualification
2024-09-05,Portugal,Croacia,2.0,1.0,UEFA Nations League
2024-09-05,Scotland,Polonia,2.0,3.0,UEFA Nations League
2024-09-05,Dinamarca,Suiza,2.0,0.0,UEFA Nations League
2024-09-05,Serbia,España,0.0,0.0,UEFA Nations League
2024-09-05,Azerbaijan,Suecia,1.0,3.0,UEFA Nations League
2024-09-05,Argentina,Chile,3.0,0.0,FIFA World Cup qualification
2024-09-05,Qatar,United Arab Emirates,1.0,3.0,FIFA World Cup qualification
2024-09-05,Uzbekistán,North Korea,1.0,0.0,FIFA World Cup qualification
2024-09-05,Iran,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification
2024-09-05,Iraq,Oman,1.0,0.0,FIFA World Cup qualification
2024-09-05,Corea del Sur,Palestine,0.0,0.0,FIFA World Cup qualification
2024-09-05,Jordania,Kuwait,1.0,1.0,FIFA World Cup qualification
2024-09-05,Japón,China,7.0,0.0,FIFA World Cup qualification
2024-09-05,Australia,Bahrain,0.0,1.0,FIFA World Cup qualification
2024-09-05,Arabia Saudita,Indonesia,1.0,1.0,FIFA World Cup qualification
2024-09-06,Marruecos,Gabon,4.0,1.0,African Cup of Nations qualification
2024-09-06,Egipto,Cape Verde,3.0,0.0,African Cup of Nations qualification
2024-09-06,Costa de Marfil,Zambia,2.0,0.0,African Cup of Nations qualification
2024-09-06,RD Congo,Guinea,1.0,0.0,African Cup of Nations qualification
2024-09-06,South Africa,Uganda,2.0,2.0,African Cup of Nations qualification
2024-09-06,Senegal,Burkina Faso,1.0,1.0,African Cup of Nations qualification
2024-09-06,Saint Lucia,Curaçao,2.0,1.0,CONCACAF Nations League
2024-09-06,Puerto Rico,Haití,1.0,4.0,CONCACAF Nations League
2024-09-06,Bélgica,Israel,3.0,1.0,UEFA Nations League
2024-09-06,Francia,Italia,1.0,3.0,UEFA Nations League
2024-09-06,Kazakhstan,Noruega,0.0,0.0,UEFA Nations League
2024-09-06,Slovenia,Austria,1.0,1.0,UEFA Nations League
2024-09-06,Wales,Turquía,0.0,0.0,UEFA Nations League
2024-09-06,Perú,Colombia,1.0,1.0,FIFA World Cup qualification
2024-09-06,Uruguay,Paraguay,0.0,0.0,FIFA World Cup qualification
2024-09-06,Brasil,Ecuador,1.0,0.0,FIFA World Cup qualification
2024-09-07,México,Nueva Zelanda,3.0,0.0,Friendly
2024-09-07,Estados Unidos,Canadá,1.0,2.0,Friendly
2024-09-07,Alemania,Hungary,5.0,0.0,UEFA Nations League
2024-09-07,Países Bajos,Bosnia y Herzegovina,5.0,2.0,UEFA Nations League
2024-09-07,Georgia,Czech Republic,4.0,1.0,UEFA Nations League
2024-09-07,Republic Of Ireland,Inglaterra,0.0,2.0,UEFA Nations League
2024-09-08,Gambia,Túnez,1.0,2.0,African Cup of Nations qualification
2024-09-08,Portugal,Scotland,2.0,1.0,UEFA Nations League
2024-09-08,Croacia,Polonia,1.0,0.0,UEFA Nations League
2024-09-08,Suiza,España,1.0,4.0,UEFA Nations League
2024-09-08,Suecia,Estonia,3.0,0.0,UEFA Nations League
2024-09-09,Marruecos,Lesotho,1.0,0.0,African Cup of Nations qualification
2024-09-09,Niger,Ghana,1.0,1.0,African Cup of Nations qualification
2024-09-09,Ethiopia,RD Congo,0.0,2.0,African Cup of Nations qualification
2024-09-09,Uganda,RD Congo,2.0,0.0,African Cup of Nations qualification
2024-09-09,Burundi,Senegal,0.0,1.0,African Cup of Nations qualification
2024-09-09,Curaçao,Saint Martin,4.0,0.0,CONCACAF Nations League
